agenda_id,nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector,ventanilla
CAPS San Pantaleón_017_MEDICINA FAMILIAR CONSULTORIO 3,MEDICINA FAMILIAR CONSULTORIO 3,,MEDICINA FAMILIAR,,Viernes,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_017_MEDICINA FAMILIAR CONSULTORIO 3,MEDICINA FAMILIAR CONSULTORIO 3,,MEDICINA FAMILIAR,,Lunes,13:00,14:20,CAPS San Pantaleón,
CAPS San Pantaleón_017_MEDICINA FAMILIAR CONSULTORIO 3,MEDICINA FAMILIAR CONSULTORIO 3,,MEDICINA FAMILIAR,,Martes,13:00,14:40,CAPS San Pantaleón,
CAPS San Pantaleón_017_MEDICINA FAMILIAR CONSULTORIO 3,MEDICINA FAMILIAR CONSULTORIO 3,,MEDICINA FAMILIAR,,Jueves,13:00,14:00,CAPS San Pantaleón,
CAPS San Pantaleón_017_MEDICINA FAMILIAR CONSULTORIO 3,MEDICINA FAMILIAR CONSULTORIO 3,,MEDICINA FAMILIAR,,Viernes,13:00,14:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Lunes,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Martes,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Miércoles,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Jueves,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Viernes,10:00,11:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Lunes,13:00,14:20,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Martes,13:00,14:40,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Jueves,13:00,14:00,CAPS San Pantaleón,
CAPS San Pantaleón_018_MEDICINA FAMILIAR CONSULTORIO 4,MEDICINA FAMILIAR CONSULTORIO 4,,MEDICINA FAMILIAR,,Viernes,13:00,14:40,CAPS San Pantaleón,
CAPS San Pantaleón_019_SALUD SEXUAL - DRA. EPSTEIN,SALUD SEXUAL - DRA. EPSTEIN,DRA. EPSTEIN,SALUD SEXUAL,,Martes,13:00,15:20,CAPS San Pantaleón,
CAPS San Pantaleón_020_MEDICINA FAMILIAR - DRA. JUAREZ JIMENA,MEDICINA FAMILIAR - DRA. JUAREZ JIMENA,DRA. JUAREZ JIMENA,MEDICINA FAMILIAR,,Martes,13:00,15:20,CAPS San Pantaleón,
CAPS San Pantaleón_020_MEDICINA FAMILIAR - DRA. JUAREZ JIMENA,MEDICINA FAMILIAR - DRA. JUAREZ JIMENA,DRA. JUAREZ JIMENA,MEDICINA FAMILIAR,,Viernes,14:00,15:00,CAPS San Pantaleón,
CAPS San Pantaleón_021_ENFERMERIA,ENFERMERIA,,ENFERMERIA,,Lunes,08:00,16:00,CAPS San Pantaleón,
CAPS San Pantaleón_021_ENFERMERIA,ENFERMERIA,,ENFERMERIA,,Martes,08:00,16:00,CAPS San Pantaleón,
CAPS San Pantaleón_021_ENFERMERIA,ENFERMERIA,,ENFERMERIA,,Miércoles,08:00,16:00,CAPS San Pantaleón,
CAPS San Pantaleón_021_ENFERMERIA,ENFERMERIA,,ENFERMERIA,,Jueves,08:00,16:00,CAPS San Pantaleón,
CAPS San Pantaleón_021_ENFERMERIA,ENFERMERIA,,ENFERMERIA,,Viernes,08:00,16:00,CAPS San Pantaleón,
CAPS Villa Adelina_002_ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Miércoles,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_002_ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Jueves,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_002_ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Viernes,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_002_ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Jueves,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_002_ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,ODONTOLOGIA - DRA. COLOMBO LORENA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Viernes,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_003_ODONTOLOGIA - DRA. BEVACQUA ADRIANA PROGRAMADA,ODONTOLOGIA - DRA. BEVACQUA ADRIANA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Lunes,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_003_ODONTOLOGIA - DRA. BEVACQUA ADRIANA PROGRAMADA,ODONTOLOGIA - DRA. BEVACQUA ADRIANA PROGRAMADA,,ODONTOLOGIA,PROGRAMADA,Martes,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_004_GINECOLOGIA - DRA. ZAPUTOVICH CLARA PROGRAMADA,GINECOLOGIA - DRA. ZAPUTOVICH CLARA PROGRAMADA,,GINECOLOGIA,PROGRAMADA,Martes,08:00,11:30,CAPS Villa Adelina,
CAPS Villa Adelina_005_GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,,GINECOLOGIA,PROGRAMADA,Miércoles,08:00,11:30,CAPS Villa Adelina,
CAPS Villa Adelina_005_GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,,GINECOLOGIA,PROGRAMADA,Miércoles,12:00,15:30,CAPS Villa Adelina,
CAPS Villa Adelina_005_GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,GINECOLOGIA - DRA. FOLINO ALDANA PROGRAMADA,,GINECOLOGIA,PROGRAMADA,Viernes,08:00,11:15,CAPS Villa Adelina,
CAPS Villa Adelina_006_MEDICO CLINICO - DRA. KOSMUS LAURA PROGRAMADA,MEDICO CLINICO - DRA. KOSMUS LAURA PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Martes,12:00,13:00,CAPS Villa Adelina,
CAPS Villa Adelina_006_MEDICO CLINICO - DRA. KOSMUS LAURA PROGRAMADA,MEDICO CLINICO - DRA. KOSMUS LAURA PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Viernes,09:00,13:00,CAPS Villa Adelina,
CAPS Villa Adelina_007_MEDICO CLINCO - DRA. IVANIC ROMINA PROGRAMADA,MEDICO CLINCO - DRA. IVANIC ROMINA PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Lunes,11:00,14:00,CAPS Villa Adelina,
CAPS Villa Adelina_007_MEDICO CLINCO - DRA. IVANIC ROMINA PROGRAMADA,MEDICO CLINCO - DRA. IVANIC ROMINA PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Miércoles,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_008_MEDICO CLINICO - DR. PORTA ESTEBAN PROGRAMADA,MEDICO CLINICO - DR. PORTA ESTEBAN PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Lunes,15:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_009_MEDICO CLINICO - DR. SALVI ALEJANDRO PROGRAMADA,MEDICO CLINICO - DR. SALVI ALEJANDRO PROGRAMADA,,CLINICA MEDICA,PROGRAMADA,Jueves,14:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_010_PEDIATRIA - DRA. PONCE AGUSTINA PROGRAMADA,PEDIATRIA - DRA. PONCE AGUSTINA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Lunes,09:00,14:00,CAPS Villa Adelina,
CAPS Villa Adelina_010_PEDIATRIA - DRA. PONCE AGUSTINA PROGRAMADA,PEDIATRIA - DRA. PONCE AGUSTINA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Martes,09:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_011_PEDIATRIA - DRA. ZELADA YAMILA PROGRAMADA,PEDIATRIA - DRA. ZELADA YAMILA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Lunes,13:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_012_PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Martes,08:00,11:00,CAPS Villa Adelina,
CAPS Villa Adelina_012_PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Miércoles,11:20,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_012_PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,PEDIATRIA - DRA. GRANT CRISTINA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Jueves,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_013_PEDIATRIA - DRA. SEVILLA GABRIELA PROGRAMADA,PEDIATRIA - DRA. SEVILLA GABRIELA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Jueves,09:00,15:00,CAPS Villa Adelina,
CAPS Villa Adelina_014_PEDIATRIA - DRA. SEGOVIA CECILIA PROGRAMADA,PEDIATRIA - DRA. SEGOVIA CECILIA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Martes,09:00,13:00,CAPS Villa Adelina,
CAPS Villa Adelina_015_NUTRICION GRUPAL - DRA. CORONEL MARIEL,NUTRICION GRUPAL - DRA. CORONEL MARIEL,DRA. CORONEL MARIEL,NUTRICION,,Martes,14:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_016_PSICOLOGA - DR.VACCARO DIEGO,PSICOLOGA - DR.VACCARO DIEGO,DR.VACCARO DIEGO,PSICOLOGIA,,Lunes,09:00,15:00,CAPS Villa Adelina,
CAPS Villa Adelina_016_PSICOLOGA - DR.VACCARO DIEGO,PSICOLOGA - DR.VACCARO DIEGO,DR.VACCARO DIEGO,PSICOLOGIA,,Viernes,09:00,15:00,CAPS Villa Adelina,
CAPS Villa Adelina_017_PSICOLOGA - RADENTI MONICA,PSICOLOGA - RADENTI MONICA,RADENTI MONICA,PSICOLOGIA,,Martes,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_017_PSICOLOGA - RADENTI MONICA,PSICOLOGA - RADENTI MONICA,RADENTI MONICA,PSICOLOGIA,,Jueves,13:00,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_018_PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA,,Lunes,08:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_018_PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA,,Martes,08:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_018_PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA,,Miércoles,08:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_018_PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA - DRA. GONZALEZ MARIANA SOLEDAD,DRA. GONZALEZ MARIANA SOLEDAD,PEDIATRIA,,Viernes,08:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_019_AGENDA ENFERMERIA,AGENDA ENFERMERIA,,ENFERMERIA,,Lunes,08:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_019_AGENDA ENFERMERIA,AGENDA ENFERMERIA,,ENFERMERIA,,Martes,08:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_019_AGENDA ENFERMERIA,AGENDA ENFERMERIA,,ENFERMERIA,,Miércoles,08:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_019_AGENDA ENFERMERIA,AGENDA ENFERMERIA,,ENFERMERIA,,Jueves,08:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_019_AGENDA ENFERMERIA,AGENDA ENFERMERIA,,ENFERMERIA,,Viernes,08:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_020_PEDIATRIA - DRA. MARANGELLI ANTONELLA PROGRAMADA,PEDIATRIA - DRA. MARANGELLI ANTONELLA PROGRAMADA,,PEDIATRIA,PROGRAMADA,Viernes,09:00,14:00,CAPS Villa Adelina,
CAPS Villa Adelina_021_OBSTETRICIA - DRA. BARCO MELISA,OBSTETRICIA - DRA. BARCO MELISA,DRA. BARCO MELISA,OBSTETRICIA,,Viernes,13:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_022_GINECOLOGIA - DRA. FOLINO ALDANA ESPONTANEA,GINECOLOGIA - DRA. FOLINO ALDANA ESPONTANEA,,GINECOLOGIA,CAI/Espontánea,Miércoles,15:30,16:00,CAPS Villa Adelina,
CAPS Villa Adelina_022_GINECOLOGIA - DRA. FOLINO ALDANA ESPONTANEA,GINECOLOGIA - DRA. FOLINO ALDANA ESPONTANEA,,GINECOLOGIA,CAI/Espontánea,Viernes,11:30,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_023_GINECOLOGIA - DRA. ZAPUTOVICH CLARA - ESPONTANEA,GINECOLOGIA - DRA. ZAPUTOVICH CLARA - ESPONTANEA,DRA. ZAPUTOVICH CLARA,GINECOLOGIA,CAI/Espontánea,Martes,11:30,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_024_GINECOLOGIA - DR. LEITES - PAP,GINECOLOGIA - DR. LEITES - PAP,DR. LEITES,GINECOLOGIA,PAP,Jueves,10:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_025_GINECOLOGIA - DR. LEITES - GENERAL,GINECOLOGIA - DR. LEITES - GENERAL,DR. LEITES,GINECOLOGIA,GENERAL,Jueves,08:00,10:00,CAPS Villa Adelina,
CAPS Villa Adelina_026_NUTRICION TRATAMIENTO - DRA. CORONEL MARIEL,NUTRICION TRATAMIENTO - DRA. CORONEL MARIEL,DRA. CORONEL MARIEL,NUTRICION,TRATAMIENTO,Jueves,14:00,15:30,CAPS Villa Adelina,
CAPS Villa Adelina_027_NUTRICION GENERAL - DRA. CORONEL MARIEL,NUTRICION GENERAL - DRA. CORONEL MARIEL,DRA. CORONEL MARIEL,NUTRICION,GENERAL,Jueves,15:30,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_028_MEDICO CLINCO - DRA. IVANIC ROMINA ESPONTANEA,MEDICO CLINCO - DRA. IVANIC ROMINA ESPONTANEA,,CLINICA MEDICA,CAI/Espontánea,Lunes,10:00,11:00,CAPS Villa Adelina,
CAPS Villa Adelina_028_MEDICO CLINCO - DRA. IVANIC ROMINA ESPONTANEA,MEDICO CLINCO - DRA. IVANIC ROMINA ESPONTANEA,,CLINICA MEDICA,CAI/Espontánea,Miércoles,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_029_MEDICO CLINICO - DR. PORTA ESTEBAN - ESPONTANEA,MEDICO CLINICO - DR. PORTA ESTEBAN - ESPONTANEA,DR. PORTA ESTEBAN,CLINICA MEDICA,CAI/Espontánea,Lunes,14:00,15:00,CAPS Villa Adelina,
CAPS Villa Adelina_030_MEDICO CLINICO - DR. SALVI ALEJANDRO - ESPONTANEA,MEDICO CLINICO - DR. SALVI ALEJANDRO - ESPONTANEA,DR. SALVI ALEJANDRO,CLINICA MEDICA,CAI/Espontánea,Jueves,13:00,14:00,CAPS Villa Adelina,
CAPS Villa Adelina_031_MEDICO CLINICO - DRA. KOSMUS LAURA ESPONTANEA,MEDICO CLINICO - DRA. KOSMUS LAURA ESPONTANEA,,CLINICA MEDICA,CAI/Espontánea,Martes,11:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_031_MEDICO CLINICO - DRA. KOSMUS LAURA ESPONTANEA,MEDICO CLINICO - DRA. KOSMUS LAURA ESPONTANEA,,CLINICA MEDICA,CAI/Espontánea,Viernes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_032_ODONTOLOGIA - DRA. BEVACQUA ADRIANA ESPONTANEA,ODONTOLOGIA - DRA. BEVACQUA ADRIANA ESPONTANEA,,ODONTOLOGIA,CAI/Espontánea,Lunes,12:00,13:00,CAPS Villa Adelina,
CAPS Villa Adelina_032_ODONTOLOGIA - DRA. BEVACQUA ADRIANA ESPONTANEA,ODONTOLOGIA - DRA. BEVACQUA ADRIANA ESPONTANEA,,ODONTOLOGIA,CAI/Espontánea,Martes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_033_ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,,ODONTOLOGIA,CAI/Espontánea,Miércoles,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_033_ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,,ODONTOLOGIA,CAI/Espontánea,Jueves,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_033_ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,ODONTOLOGIA - DRA. COLOMBO LORENA ESPONTANEA,,ODONTOLOGIA,CAI/Espontánea,Viernes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_034_PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Martes,11:00,12:00,CAPS Villa Adelina,
CAPS Villa Adelina_034_PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Miércoles,17:00,18:00,CAPS Villa Adelina,
CAPS Villa Adelina_034_PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,PEDIATRIA - DRA. GRANT CRISTINA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Jueves,16:00,17:00,CAPS Villa Adelina,
CAPS Villa Adelina_035_PEDIATRIA - DRA. MARANGELLI ANTONELLA ESPONTANEA,PEDIATRIA - DRA. MARANGELLI ANTONELLA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Viernes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_036_PEDIATRIA - DRA. PONCE AGUSTINA ESPONTANEA,PEDIATRIA - DRA. PONCE AGUSTINA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Lunes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_036_PEDIATRIA - DRA. PONCE AGUSTINA ESPONTANEA,PEDIATRIA - DRA. PONCE AGUSTINA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Martes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_037_PEDIATRIA - DRA. SEGOVIA CECILIA ESPONTANEA,PEDIATRIA - DRA. SEGOVIA CECILIA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Martes,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_038_PEDIATRIA - DRA. SEVILLA GABRIELA ESPONTANEA,PEDIATRIA - DRA. SEVILLA GABRIELA ESPONTANEA,,PEDIATRIA,CAI/Espontánea,Jueves,08:00,09:00,CAPS Villa Adelina,
CAPS Villa Adelina_039_PSICOLOGA - RADENTI MONICA - ADMISION,PSICOLOGA - RADENTI MONICA - ADMISION,,PSICOLOGIA,,Viernes,13:00,16:00,CAPS Villa Adelina,
Centro El Nido_002_MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Lunes,08:00,12:00,Centro El Nido,
Centro El Nido_002_MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Lunes,13:00,14:00,Centro El Nido,
Centro El Nido_002_MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Martes,08:00,12:00,Centro El Nido,
Centro El Nido_002_MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Martes,13:00,15:00,Centro El Nido,
Centro El Nido_002_MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Jueves,10:00,12:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Lunes,08:00,12:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Lunes,13:00,16:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Jueves,10:00,12:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,08:00,10:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,11:00,12:00,Centro El Nido,
Centro El Nido_003_FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,13:00,16:00,Centro El Nido,
Centro El Nido_004_PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Martes,08:00,12:00,Centro El Nido,
Centro El Nido_004_PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Martes,13:00,16:00,Centro El Nido,
Centro El Nido_004_PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Miércoles,13:00,15:00,Centro El Nido,
Centro El Nido_004_PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Lunes,09:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Lunes,13:00,15:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Martes,09:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Martes,13:00,15:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Miércoles,08:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Miércoles,13:00,15:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Jueves,10:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Viernes,09:00,12:00,Centro El Nido,
Centro El Nido_005_TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Viernes,13:00,16:00,Centro El Nido,
Centro El Nido_006_TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL,,Lunes,08:00,12:00,Centro El Nido,
